pitch_type
KC
FF
SL
SL
FF
FF
FF
FC
SL
FF
SL
FF
FF
SL
ST
SL
ST
KC
SL
FF
FF
ST
FF
FF
SL
SL
ST
SI
FF
SL
SL
CU
SI
CH
ST
SL
FF
SL
FF
FF
ST
FF
FC
FF
FF
SL
SL
FF
FC
SL
CU
ST
FC
FF
FF
FF
CH
FF
SL
FF
ST
FF
SL
FF
FF
ST
FF
FF
FF
CU
CU
ST
FC
SL
FF
SL
SI
SL
SL
FF
FF
SL
CH
SL
FC
SI
SL
SL
SL
SL
FF
ST
SL
FF
FF
ST
KC
SL
SL
SL
ST
ST
FF
ST
FF
FC
ST
FF
FF
SL
FF
FF
FF
SL
SI
FF
FF
ST
FF
SL
FF
SI
SL
FF
FF
FF
CU
KC
SL
SL
FF
FF
SI
FF
CU
ST
FF
FF
FF
CH
CH
FF
FF
SL
FF
ST
FF
SI
FF
SL
CU
FF
FF
CU
FF
FC
FC
FF
ST
FF
FF
FF
FF
FF
FF
FF
FF
SL
SL
FF
FF
FC
FF
FF
FF
CH
FF
SL
SL
FF
FF
SL
CU
SL
FF
SI
FF
SL
SI
FF
SL
FF
FF
FF
FF
SL
FF
FF
FF
FC
FF
FF
ST
SL
FC
SL
FF
FF
FF
FS
SL
SL
SL
FF
CH
ST
SI
CH
FF
SL
FF
ST
FF
FC
CH
CH
ST
FF
FF
CU
FF
SL
FF
SI
SL
FF
SL
FF
SI
FF
SL
FC
FF
CU
FF
SL
SL
FF
SL
SL
KC
SL
FC
FC
FF
SL
SL
SL
ST
FF
FF
FF
SL
FF
FF
FC
FF
FF
FF
FF
FF
FF
SL
FF
SL
FF
FF
FF
FF
FF
SL
CU
FF
FC
FF
FF
SL
SL
CU
FF
SL
CH
FF
CU
SL
FF
ST
FF
FF
CH
FF
FF
FF
FF
FC
FC
FF
SL
CU
ST
FF
FF
FF
FC
FF
FF
CU
FF
FF
ST
FF
SI
FF
SL
FF
SL
FF
FF
KC
FF
FF
FC
FF
ST
FC
CU
FF
FF
CU
SL
FF
SL
FC
FC
SL
FF
FF
CH
FF
FF
SL
FF
SL
FC
FC
ST
FF
FF
FF
ST
FF
CU
SL
SL
FC
SL
FC
FF
FF
CH
FF
FF
FF
FF
FF
CH
FF
ST
FF
FF
FF
SL
FF
FS
FC
ST
FF
FF
FF
FF
SL
FF
SL
FC
SI
FF
SL
FF
FF
ST
FF
SL
FF
CH
FC
FF
FF
FF
FF
FF
FF
FF
FF
SL
FF
ST
SL
FF
FF
FF
ST
ST
FF
FF
ST
FF
SL
FF
SL
FC
SL
FF
CU
FF
FC
FF
KC
ST
FF
CU
FC
FF
ST
FC
FC
CU
ST
FF
FF
FF
FF
FF
SL
SL
FF
SL
FF
ST
SI
ST
CH
KC
SL
FF
ST
FC
SL
FF
SL
SL
SL
CU
CH
FF
FF
ST
ST
SI
ST
FF
SI
KC
FF
FS
SI
SL
FF
FC
SL
SL
FF
FF
FF
FC
FF
FF
SI
FF
FC
FF
FF
FF
KC
FF
SL
FF
FF
CU
FF
SL
ST
SI
FF
SI
FF
SL
CU
FF
FF
FF
FF
FF
SL
ST
CU
SL
FF
CH
SI
SL
FC
FF
SL
SL
FF
FF
FF
SL
FF
SL
FF
FS
SL
SL
CU
FF
FF
ST
FF
FC
FF
CU
FF
FF
FF
FF
FF
SL
FF
FF
ST
FF
SL
SL
FF
FC
FF
ST
FF
CU
FF
FF
SL
SL
FF
FF
SL
FF
SL
FF
FF
FF
FF
CH
FF
FF
ST
FF
FC
FF
SI
SL
SL
FF
FF
FF
FF
FF
FF
FF
ST
ST
FF
ST
FF
SL
CU
FF
FF
FF
FF
SL
FF
FF
FF
FF
FF
SL
ST
FF
SI
FF
FF
FF
SI
FF
FC
FF
FF
SL
ST
SI
SL
SL
ST
FF
SI
FF
ST
FF
CU
SI
FF
FS
FC
FS
CH
FF
FF
FS
FF
FF
FF
FF
CH
FF
FF
FF
SL
CU
FC
ST
FF
FF
SL
FF
CH
CU
ST
SL
FC
SL
SL
FF
SI
FF
FF
FF
FF
FF
FF
FC
CH
SL
FF
FF
CH
SL
FF
FF
ST
FF
FF
FF
FF
FF
FF
FF
SL
FC
FF
SL
SL
SL
SL
FC
FF
FF
FF
FF
FF
FF
FF
FC
FF
ST
SL
FF
FF
SI
ST
ST
FC
FF
ST
FC
FF
FF
FF
ST
FF
ST
SL
FC
FC
SI
FC
FF
CH
SL
SL
CH
CH
SL
ST
FS
FF
ST
SL
SL
FC
ST
FF
SI
FF
FF
FC
SL
CU
CU
SL
SI
CU
FF
FF
FC
FF
ST
SL
FF
ST
FF
ST
SI
FC
FF
FF
SL
FF
CH
FF
SL
SL
SI
FF
CH
FS
FF
CU
KC
CU
FC
SL
SL
ST
FC
FF
FF
CU
ST
SL
SL
FF
SL
FF
SL
FF
FF
FC
FC
FF
FC
SL
SI
SL
FF
KC
FF
CH
FF
CH
FF
KC
FF
SI
SL
FF
SL
SL
ST
FC
FF
FF
SL
SL
FF
FF
SL
FF
FF
FF
SL
FF
FC
FF
SL
SL
FF
FC
ST
SL
FF
FF
FF
FF
FF
SL
SL
CU
CU
FC
FF
SL
FF
FF
FF
FF
FF
FF
ST
SI
FF
FF
FC
SI
KC
CU
FF
SL
FC
FF
CU
FF
FF
FC
SL
SL
SI
FF
FF
SI
SL
FF
FF
FF
FF
FF
FF
SL
SL
SL
FF
ST
CH
ST
SL
FF
KC
SL
SL
FF
SL
SL
FF
SL
CU
CU
SL
FF
KC
FF
FS
FF
FC
KC
FF
SL
SL
ST
FF
KC
SI
KC
FF
CU
CH
FF
FC
FF
SL
SI
CU
FF
ST
FF
FF
FF
FF
SI
SI
SL
FF
FF
FF
CU
FF
FF
ST
FF
ST
FF
FF
FF
FF
FF
FF
CH
FF
SL
FF
FC
SL
FF
FF
FC
CH
FF
SL
FF
FF
FF
FF
SL
FF
FF
CH
KC
FF
FF
FF
SL
SL
FC
SL
CU
FF
FF
FF
ST
CH
FC
FF
ST
FF
SL
SI
KC
SL
SL
FF
FF
FF
SL
SL
CH
SL
FF
FF
FF
CU
SL
FF
SL
SL
FF
SI
ST
FF
ST
FF
KC
FC
SL
FF
ST
SL
SL
SI
CU
FF
FF
FF
SL
FF
CU
SL
FF
CU
FF
FF
FC
SI
CH
CU
FF
FF
FF
SL
FF
FF
CU
SL
FF
FF
FF
CH
SL
ST
ST
ST
FF
FF
SI
SL
FF
FF
KC
FC
FF
FF
FF
FF
FC
FF
FC
FF
SI
FF
FF
SL
ST
FF
FF
SL
FF
ST
CH
CU
ST
FF
CU
SI
FF
SL
FF
SI
ST
CU
FF
FF
FF
FF
SI
CU
FF
CU
FF
FF
CH
FC
ST
SI
ST
SL
SL
FF
SI
FF
CH
FF
SL
FF
SI
FF
FC
FF
FC
CH
SI
CH
FC
FF
FF
FC
FF
FF
FC
FF
FF
ST
SL
SL
FF
FF
SL
FF
SL
KC
SI
SL
FF
FC
SL
ST
FF
FF
FF
KC
FF
FF
CU
FF
FF
FF
SL
FC
SI
FF
FF
FF
FF
FF
SL
ST
FF
SL
SL
SL
ST
CH
FF
FC
SL
FF
FF
SL
SL
SL
FF
FF
FF
FF
CH
FC
SI
CU
FF
FF
KC
KC
FF
ST
ST
SI
FF
FF
CU
FF
SL
ST
SL
SL
FF
FF
FF
SL
SL
SL
FF
CH
FF
SL
FS
FF
SL
FF
ST
KC
SI
FF
FF
SL
ST
FF
CU
SL
FF
FF
FF
FF
FF
FF
FF
SI
FF
FF
KC
FF
FF
ST
FF
FF
FF
FF
FF
SI
FF
FF
FF
ST
CH
CU
FF
ST
FF
SL
SL
SL
KC
SL
SL
FF
ST
FF
SL
CU
FF
FF
FF
SL
CH
SL
FF
FF
ST
FF
FF
FF
FC
ST
ST
CU
KC
FC
FS
FC
SL
FF
FC
CH
KC
CH
FC
SL
FF
SI
FC
SL
FC
FF
ST
FF
FF
SL
FF
FF
FF
FF
FF
SL
FF
FF
FF
SL
SL
FF
FF
FF
FF
CH
FF
FF
SL
FF
FF
FF
FF
CU
FF
ST
FF
FF
FF
SL
KC
FF
SL
SI
SI
SI
SL
FF
SI
KC
FF
SL
FF
SL
FC
SL
FF
FF
SL
FF
FC
FF
FF
SI
FF
SL
SI
CU
CU
FF
CH
SL
SL
FF
FF
FF
SL
CU
ST
FC
FF
SI
FC
FF
SL
SL
FF
CH
SI
FF
SL
FF
FF
FF
FF
FF
FF
ST
FF
FF
SL
SL
FF
SL
SI
FF
FF
FF
CU
SL
SL
FF
FF
FF
FF
FF
FF
SL
SI
ST
FF
SL
SL
FF
CH
FF
SL
FC
FF
ST
ST
FF
FF
SI
ST
FF
FF
ST
FF
FC
FF
FF
FF
FF
SL
FF
SL
FC
FF
SL
FF
KC
FF
FF
ST
FC
ST
FF
FF
FF
FF
SL
ST
CU
FC
SI
FF
SL
FF
SL
FF
FF
FF
FF
FF
FF
FF
SL
FF
FF
FF
FF
FC
FF
FF
FF
CH
FF
CU
FC
FF
FF
ST
FF
SL
ST
FF
FC
FF
SI
SI
FF
FF
SL
FF
FF
FF
FF
FF
ST
ST
FF
SI
ST
FF
ST
FF
SI
FF
FF
FF
CU
FF
ST
FC
ST
FF
FF
SL
FF
FF
SI
FF
FF
ST
SL
FF
ST
FF
ST
FF
ST
ST
SL
FF
FF
ST
FF
FF
FF
FF
FF
SL
SL
FF
FC
SL
SL
ST
FF
CU
FC
SL
SI
FF
FF
FF
FF
FF
FF
SL
FF
FF
FF
ST
SL
SI
ST
SL
FF
CH
FF
SL
CU
ST
SL
FF
FF
FF
FF
SL
FF
FS
FF
FF
SI
FF
FF
FF
FC
SL
FF
CU
KC
CH
ST
SL
CU
SL
FC
CU
SI
CU
SL
FF
FF
FF
FF
FF
FF
FF
FF
FC
SI
FF
FF
FF
FF
FF
FF
SL
SI
FF
FF
SL
ST
SL
SL
FF
FF
FF
SL
FF
FF
CU
FF
FF
FF
FF
SL
FF
FF
SL
SL
SL
FF
FF
FF
SL
SI
FF
FF
CU
FF
FF
FC
CU
SL
SL
SL
SL
FF
FC
CU
SI
FF
FF
SL
FC
SL
SL
FF
FF
FF
SL
SL
FF
SL
FF
FF
FF
FC
SL
CH
FF
FF
FF
FC
ST
FF
CU
FF
SL
FF
FF
SI
FF
SL
FF
ST
FF
FF
FF
FC
FF
FC
FF
SI
FF
FF
SI
FF
CH
CU
FF
FF
FF
FF
CU
ST
FF
FF
FC
FF
SL
FF
SL
ST
FF
SL
FF
FF
FF
KC
FC
FF
SL
FF
FF
FF
FF
FF
SL
SL
FC
FC
CU
SL
FF
FF
SL
CH
ST
FF
SL
FF
FF
FC
SL
KC
FF
FF
FF
CU
KC
CU
FF
FF
ST
CU
FF
FF
FF
CH
FF
CU
ST
ST
SL
FF
FS
FF
FF
FF
FF
CU
SL
SL
FF
SI
SL
ST
FF
SI
ST
FF
FC
CU
FF
SI
ST
FF
ST
ST
FF
SL
FF
FF
FF
CU
FF
FF
ST
CU
FC
SL
FF
FF
FC
FF
FF
FF
SL
SL
FF
FF
FF
FF
SL
CU
FF
FC
SL
FC
SL
SL
SL
FF
FF
FF
FC
FF
ST
FF
SL
SL
SI
FF
SL
FF
FF
FF
SL
CU
FF
FF
ST
SL
ST
FF
ST
FF
FC
CU
FF
SL
FF
FF
FF
ST
FF
SL
FF
FC
FS
FF
ST
FC
FF
FF
FF
FF
FF
SL
CU
CU
SL
FC
FF
FF
FF
FC
SL
FF
FF
SL
CU
FF
KC
FF
CH
SL
FF
ST
FF
SL
FF
FF
SL
KC
FF
SL
ST
FF
FC
ST
SL
FF
CH
FF
FF
ST
FF
SL
FF
FF
FF
CH
ST
SL
FF
FF
FF
FF
ST
CU
SL
FF
CU
SL
CU
FF
FF
FF
FF
SL
ST
ST
SL
FF
FF
FC
SL
FF
FC
FF
SL
FF
SL
FC
FF
FF
FF
FF
SL
FF
FF
SL
SL
FC
SL
FF
SL
FF
CU
SL
CU
SI
SL
SL
CU
FF
FF
SL
SL
FF
FF
FF
FC
CU
FF
CU
SL
FF
SL
SL
FF
CU
ST
SL
FF
FF
FC
FF
FF
SL
FF
FF
FF
ST
FF
KC
CH
FF
ST
SL
KC
CU
FF
SL
ST
FF
FF
FF
ST
FF
SL
CH
CU
FF
SL
FF
FF
ST
FF
FF
SI
SL
FC
KC
SL
SL
SL
FF
FF
FC
FC
FF
FF
SI
FF
ST
SI
SL
CH
FF
SL
SL
CU
FF
FF
FF
SL
SL
FF
FF
FC
CU
FF
FF
FF
FC
FF
FF
ST
SL
FF
FF
CU
ST
FC
FF
FF
CH
ST
FF
FF
FF
FF
KC
CU
FF
SL
FF
SL
FF
ST
FF
FF
FF
FF
KC
SL
FF
FF
FF
FF
FF
ST
SL
FF
CH
SL
FF
SL
FF
SL
SL
SI
FC
FF
FF
FC
CH
FF
CU
SI
FF
FF
FF
FC
CU
FF
CH
CU
FF
SL
FS
SI
SI
FF
FF
FC
SL
FF
FC
FF
SL
FF
FF
SL
FF
FF
SL
ST
FF
FS
FF
FC
CU
SL
SL
FF
FF
FF
ST
SL
SI
FF
FC
KC
CU
SI
FF
FF
FF
CH
FF
FF
SI
FF
FF
CH
SL
FF
SL
FF
FF
SI
SI
FC
CH
SL
FF
FF
FF
SL
SI
SL
FF
FF
SI
CU
FF
SL
ST
FF
FC
SL
SL
FF
FF
FF
SL
SL
ST
ST
CH
SL
FF
ST
FF
SI
ST
SI
SL
FF
FF
ST
FF
CH
FF
CH
SI
SL
FF
FF
KC
FS
FF
FF
FF
FF
FF
SL
FF
SL
FF
SL
CU
FF
KC
CU
SL
FC
SL
FF
FF
KC
FC
FF
FF
CU
FF
SL
FF
SL
CH
FF
FF
SL
FF
FC
FF
FF
FF
FF
SI
FF
ST
FC
FC
SL
CU
SL
FS
FF
FF
FF
FF
FF
ST
KC
FF
FF
ST
CH
SI
KC
KC
SI
SL
SL
FF
FF
FF
FF
FF
CU
SL
FF
FF
FF
SI
FF
FF
FF
SL
FF
KC
KC
CH
FF
CU
SL
FF
FF
FF
FF
FC
CU
FF
FF
ST
FF
CH
FF
SL
FF
FC
FF
CH
ST
ST
SL
SL
FF
CU
KC
FF
SL
FS
SL
SL
ST
SI
FF
FF
FF
SL
CH
SI
FF
FF
FF
SL
ST
CU
SI
SL
FF
FF
FF
FF
FF
KC
CU
FC
CH
FF
FC
FF
FF
ST
FS
CU
FF
SL
FF
FF
FF
CH
FC
FF
FF
ST
ST
FF
FF
KC
FF
CU
FF
SI
FF
SL
FF
KC
FF
FF
SL
SL
CU
CH
FF
FF
SL
FC
FC
SI
SL
FF
CU
SL
FF
FF
FF
FF
SL
SI
FF
ST
FF
FF
FF
FF
FC
ST
CU
FF
FF
KC
FF
FF
FF
FF
FC
SL
FF
SL
FF
SL
FF
FF
FF
FF
SL
SL
FF
FC
FS
SL
ST
FF
FC
FF
FF
FF
FF
CU
FC
FF
FF
FF
FF
FF
FF
FF
SL
ST
SI
FF
FF
FF
SL
SI
ST
SL
SL
FF
SL
SI
SL
FF
ST
CH
FF
SL
ST
FF
SI
FF
CH
CH
FF
FF
SL
FS
SI
FF
FF
SL
FF
FF
FF
KC
SL
SL
FC
FF
CH
SL
FF
SL
SL
FF
FF
SL
FF
SL
ST
SL
ST
ST
CH
SI
FF
SL
SL
SL
SI
FF
SL
KC
FC
FF
FF
FF
FF
CH
ST
FF
CU
SL
FS
ST
FF
ST
CU
FF
SI
FF
FF
FF
FF
SL
FF
FF
SL
FF
FF
FF
SL
CU
FF
FF
FF
CU
CH
FF
SL
FF
SL
CU
SL
SL
ST
ST
ST
FF
FF
FF
SL
ST
FF
FF
SL
FF
ST
SI
CH
FF
CU
ST
FF
FF
FF
FF
CH
CU
FF
ST
CU
ST
CH
ST
FF
FF
SL
FF
SI
FC
FF
SI
SL
FF
SL
CU
SI
KC
FC
ST
SI
FF
CU
FF
ST
ST
FC
FF
ST
FF
SL
KC
SL
FF
ST
SL
SL
FC
SL
SL
FF
FF
CU
FC
FF
CU
FF
FF
CU
FF
SL
SL
FF
ST
FF
FF
FF
FF
FF
FC
KC
FF
FF
SL
FF
SL
ST
FC
FF
FF
CU
FF
CU
SL
FF
FF
SI
FF
FF
ST
SL
CU
FF
FF
FF
CH
KC
SL
ST
SI
SL
FC
SI
FF
SL
FF
FF
FF
FF
FF
FF
FF
SL
SL
SL
ST
FF
FF
KC
SL
FF
FC
SL
CU
FF
CH
ST
SL
FF
FC
FC
ST
CU
SL
ST
FF
FF
FF
FF
SL
FF
FF
FF
CU
FC
SL
FF
SL
SI
FF
FF
FF
CU
FF
FS
SL
FF
FF
FF
SL
CU
CU
CU
FF
FF
CU
FF
FF
ST
FF
SL
SL
SL
FF
SL
SL
FF
SL
FF
FF
SL
ST
FF
FF
FF
FF
SL
SL
ST
CU
CH
SL
FF
CH
FF
FF
SL
ST
FF
SL
ST
FF
SI
FC
CH
FF
ST
FF
ST
FF
FF
ST
ST
FF
FF
FF
FF
CH
ST
SI
FF
SI
FF
SL
SL
CH
FF
FC
SI
FF
SL
FF
FF
SL
FC
FF
FF
FF
FF
FF
SL
ST
FF
ST
SI
FC
FF
FF
ST
FF
FF
FF
SI
FF
SI
FF
SL
FF
SI
SL
FF
CH
SL
SI
SL
CU
CU
CH
FF
KC
SI
FF
FF
SL
FF
FF
CU
FF
FF
CU
ST
FF
SL
FF
FF
FF
FF
FF
FC
FF
FC
FF
SI
FC
FF
SL
FC
FC
FF
FC
SI
ST
SL
SL
FF
ST
ST
SL
FF
KC
FF
FC
SL
FF
FC
FF
FF
CU
FF
FC
SL
ST
FF
FF
FF
SL
FF
FF
FF
FF
FF
SL
FF
SL
FF
FF
ST
FF
ST
CH
FF
SI
FF
SL
SL
CU
FC
FF
SL
CH
SL
FC
FC
SL
KC
SL
SL
SI
CH
SI
KC
FF
FF
CU
FF
FF
FF
FF
FF
FF
FC
FF
SL
FS
FF
SL
FF
FF
SL
FF
FF
FF
CH
ST
SI
FF
SL
FF
FF
FF
FF
FF
FF
FF
ST
FF
SI
ST
FF
FC
ST
ST
CH
FF
FF
SL
FF
SL
ST
SL
FC
ST
FF
SI
FF
FF
FF
ST
SL
FF
FC
FF
FF
FF
KC
FF
FF
FF
KC
FF
SI
SI
FF
FF
FF
FF
FF
ST
CU
CU
FF
FF
FF
ST
FC
FF
FF
CU
FC
SL
FF
ST
SL
FF
FF
ST
FF
FF
SL
FF
FF
FF
SL
CH
CU
FC
FF
CU
FF
SL
CH
FF
FF
FF
SL
SL
FC
SL
FF
FC
FF
SL
FC
FF
FF
FF
SL
CU
SL
SI
FF
FF
FF
FC
FF
SL
ST
SI
FF
SL
KC
SL
CU
SI
FF
SL
FC
FF
FF
FC
FF
FF
FF
FF
FC
KC
FF
FS
FF
SL
SI
FF
FF
FF
FF
FF
FF
FF
FF
ST
SL
ST
FC
ST
FF
FF
SL
SL
FF
CU
FF
SL
FF
FF
SL
FF
CH
FF
SL
ST
SL
SL
FF
SL
FF
CH
FF
FF
CU
KC
FF
SI
FF
FF
FF
ST
FF
FF
FF
FC
SI
FF
SL
SL
CU
FF
SL
SL
SL
FF
CH
FF
FC
FC
SI
FF
SL
FF
FF
SL
SL
SL
FF
CU
CU
FF
CU
FF
FF
FF
FF
SL
FF
SI
CU
FF
SL
CH
FF
SL
CU
FF
FF
CU
FF
FF
FF
CU
FF
SL
FF
FF
FF
FC
FC
SL
SI
SL
SL
SL
FF
FF
FF
FF
SL
SL
SL
CU
FF
FF
FF
SL
SI
FF
FF
SL
SL
FS
SL
FF
FF
ST
FF
KC
CU
SL
FF
SL
FF
FF
FF
FF
FF
SL
FF
FF
ST
FF
FF
CH
FF
FF
KC
FF
FC
SI
ST
FF
FF
FF
FF
SL
CU
FF
FF
SI
FF
CH
FF
SL
FF
CH
KC
SI
FC
FS
FF
FF
FF
SL
FC
ST
FF
CU
SL
FF
SL
FF
FF
FF
FF
FS
CU
FF
SL
FC
SL
KC
FF
KC
FF
CU
FF
CU
FF
FF
SL
FF
FF
SL
FF
KC
CH
SL
ST
FF
SL
FF
SL
FF
SI
CU
FF
SL
SL
SL
FF
CH
FS
FF
FF
FF
CU
FF
FF
FF
SI
FF
SL
ST
FF
FC
CU
CU
FF
FF
FF
FF
FF
SL
ST
FF
SI
FF
FF
FF
FF
CH
ST
CU
FF
FF
FC
FF
SL
FF
FF
CU
FF
FF
FF
FF
FF
FC
FF
FC
FF
ST
SL
SL
SL
KC
FF
FC
SL
FF
ST
FF
FF
SL
FF
FF
ST
FF
SL
FC
SI
FF
FF
FF
SL
FF
FF
FF
SL
SL
FF
FF
SL
FF
CH
CH
FF
SL
FF
SL
SI
FF
FF
SL
FF
FF
SL
SI
ST
FC
CU
SL
SL
ST
FF
FF
FF
SL
FF
SL
SL
FF
FF
FF
CU
CU
CU
FF
SL
FF
SL
SL
FF
FF
FF
SL
KC
FF
FF
FF
FF
FF
FF
CU
ST
FC
FF
FF
FF
FF
FF
FF
SL
FC
SL
SL
SI
FF
FF
ST
SL
FF
FF
CU
FC
CU
SL
FF
CH
CH
SL
SL
SL
FF
FF
FF
ST
SL
FF
FF
CH
FF
FF
FF
FF
FF
SL
FF
FF
SI
FF
ST
FF
SL
SL
SL
ST
FF
FS
KC
FC
FF
FF
FS
ST
CH
CU
SL
ST
CU
FF
CH
CU
FF
CU
SL
ST
FF
FF
SL
FF
CU
FS
FF
FF
ST
FC
FF
FF
FF
SL
CU
FF
FF
CH
SL
FF
FF
FS
FF
